Local_ID,Grade_Level,Raw_Eth_Race,Num_Eth_Race,Eth_W,Eth_H,Eth_B,Eth_O,Economic_Disadvantage,English_Learner,Special_Ed,Gifted_Talented,Number_Discipline_Incidents,YN_Discipline,Num_Gender,Num_Campus_Name,CheetoMS1,PizzaMS2,TunaMS3,MustardMS4,WatermelonMS5,Math_Avg,ELA_Avg,Math_Pass,ELA_Pass
3970,8,A,4,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,1,0,97.5,91.5,1,1
3971,8,W,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,94,95,1,1
3972,8,W,1,1,0,0,0,0,0,0,0,0,0,1,4,0,0,0,1,0,89.5,89,1,1
3973,6,A,4,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,1,0,80,84,1,1
3974,8,W,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,76,87,1,1
3975,8,H,2,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,94.5,93,1,1
3976,6,H,2,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,81,78,1,1
3977,7,W,1,1,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,92.5,90,1,1
3978,6,H,2,0,1,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,78,84,1,1
3979,8,H,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,89.5,85.5,1,1
3980,6,W,1,1,0,0,0,0,0,0,0,0,0,1,4,0,0,0,1,0,80.5,92.5,1,1
3981,7,H,2,0,1,0,0,1,0,0,0,0,0,1,2,0,1,0,0,0,85.5,90.5,1,1
3982,7,H,2,0,1,0,0,0,0,0,0,0,0,1,4,0,0,0,1,0,81,81.5,1,1
3983,8,H,2,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,70,71,1,1
3984,6,W,1,1,0,0,0,0,0,0,1,0,0,1,2,0,1,0,0,0,92,96,1,1
3985,7,W,1,1,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,79,82.5,1,1
3986,6,W,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,79,79.5,1,1
3987,6,A,4,0,0,0,1,1,0,0,1,0,0,1,5,0,0,0,0,1,92,93.5,1,1
3988,8,W,1,1,0,0,0,0,0,0,0,0,0,1,4,0,0,0,1,0,80.5,88,1,1
3989,6,H,2,0,1,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,80,86.5,1,1
3990,6,H,2,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,80.5,78,1,1
3991,6,W,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,86,90.5,1,1
3992,6,T,5,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,66,73.5,0,1
3993,7,W,1,1,0,0,0,0,0,0,1,0,0,1,4,0,0,0,1,0,94,90,1,1
3994,8,H,2,0,1,0,0,1,0,0,0,0,0,1,5,0,0,0,0,1,85,86,1,1
3995,7,B,3,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,96,90.5,1,1
3996,7,T,5,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0,0,87.5,77.5,1,1
3997,7,H,2,0,1,0,0,1,0,0,1,0,0,1,3,0,0,1,0,0,94.5,90.5,1,1
3998,7,H,2,0,1,0,0,1,0,0,1,0,0,1,3,0,0,1,0,0,95,88,1,1
3999,7,W,1,1,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,89.5,89.5,1,1
4000,6,W,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,87,84.5,1,1
4001,7,W,1,1,0,0,0,1,0,0,0,0,0,1,3,0,0,1,0,0,83,87,1,1
4002,8,W,1,1,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,93,96,1,1
4003,8,H,2,0,1,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,70,90.5,1,1
4004,8,P,7,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0,0,84.5,90,1,1
4005,8,I,6,0,0,0,1,0,0,0,0,0,0,1,3,0,0,1,0,0,88.5,89,1,1
4006,8,W,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,86.5,90.5,1,1
4007,8,W,1,1,0,0,0,0,0,0,1,0,0,1,5,0,0,0,0,1,96,94.5,1,1
4008,7,W,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,80.5,81.5,1,1
4009,6,W,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,79,90,1,1
4010,7,B,3,0,0,1,0,0,0,0,0,0,0,1,3,0,0,1,0,0,90.5,88.5,1,1
4011,8,W,1,1,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,1,87.5,88,1,1
4012,6,H,2,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,82.5,89,1,1
4013,6,W,1,1,0,0,0,0,0,0,1,0,0,0,3,0,0,1,0,0,85.5,86.5,1,1
4014,7,W,1,1,0,0,0,0,0,0,1,0,0,1,4,0,0,0,1,0,95,93.5,1,1
4015,7,B,3,0,0,1,0,1,0,0,0,0,0,0,3,0,0,1,0,0,76,83.5,1,1
4016,7,W,1,1,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,80.5,77,1,1
4017,7,W,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,87.5,79.5,1,1
4018,6,W,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,77,81,1,1
4019,7,W,1,1,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,1,71.5,81,1,1
4020,7,H,2,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,84,73.5,1,1
4021,6,W,1,1,0,0,0,0,0,0,1,0,0,0,4,0,0,0,1,0,97.5,94,1,1
4022,6,W,1,1,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,82.5,90,1,1
4023,7,W,1,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,0,83.5,74,1,1
4024,7,H,2,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,84.5,85.5,1,1
4025,7,W,1,1,0,0,0,1,0,0,1,0,0,1,2,0,1,0,0,0,93,92,1,1
4026,6,H,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,80.5,80,1,1
4027,8,W,1,1,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,93.5,88.5,1,1
4028,7,T,5,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0,0,83,79.5,1,1
4029,7,W,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,86.5,85.5,1,1
4030,8,P,7,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0,0,58.5,60,0,0
4031,8,W,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,94.5,92,1,1
4032,8,W,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,84,85,1,1
4033,7,W,1,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,0,83,79,1,1
4034,7,W,1,1,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,88,85,1,1
4035,6,W,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,89,93,1,1
4036,6,B,3,0,0,1,0,1,0,0,0,0,0,0,3,0,0,1,0,0,89,90,1,1
4037,6,H,2,0,1,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,70,76,1,1
4038,6,W,1,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,83.5,90.5,1,1
4039,6,H,2,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,80,86.5,1,1
4040,6,W,1,1,0,0,0,0,0,0,1,0,0,1,3,0,0,1,0,0,90.5,84.5,1,1
4041,6,W,1,1,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,1,82.5,93.5,1,1
4042,7,A,4,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,1,88,88.5,1,1
4043,7,W,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,80.5,81,1,1
4044,7,W,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,96.5,86,1,1
4045,7,W,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,84.5,86.5,1,1
4046,6,H,2,0,1,0,0,1,0,0,0,0,0,1,5,0,0,0,0,1,77,93,1,1
4047,7,W,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,94,94,1,1
4048,7,H,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,94,90,1,1
4049,6,W,1,1,0,0,0,0,0,0,1,0,0,1,4,0,0,0,1,0,93,92.5,1,1
4050,6,W,1,1,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,79,84,1,1
4051,6,W,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,92.5,94.5,1,1
4052,6,H,2,0,1,0,0,0,0,1,0,0,0,0,5,0,0,0,0,1,86.5,87.5,1,1
4053,6,W,1,1,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,92.5,92.5,1,1
4054,7,W,1,1,0,0,0,1,0,0,0,0,0,1,5,0,0,0,0,1,79.5,79.5,1,1
4055,6,W,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,74,78.5,1,1
4056,7,H,2,0,1,0,0,1,0,0,0,0,0,1,2,0,1,0,0,0,87.5,79,1,1
4057,8,W,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,95,93,1,1
4058,7,W,1,1,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,91.5,88,1,1
4059,8,W,1,1,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,1,69.5,74.5,0,1
4060,6,W,1,1,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,84,88.5,1,1
4061,8,W,1,1,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,83.5,80.5,1,1
4062,6,W,1,1,0,0,0,0,0,0,0,0,0,1,4,0,0,0,1,0,85,95.5,1,1
4063,6,W,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,82,88.5,1,1
4064,6,W,1,1,0,0,0,1,0,0,0,0,0,1,3,0,0,1,0,0,90.5,96.5,1,1
4065,8,W,1,1,0,0,0,1,0,0,0,0,0,1,3,0,0,1,0,0,95.5,93,1,1
4066,6,B,3,0,0,1,0,1,0,0,0,0,0,1,3,0,0,1,0,0,81,77.5,1,1
4067,6,W,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,90.5,89,1,1
4068,7,H,2,0,1,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,77.5,80,1,1
4069,7,W,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,77.5,80.5,1,1
4070,6,W,1,1,0,0,0,0,1,0,0,0,0,1,3,0,0,1,0,0,75.5,81,1,1
4071,6,W,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,78,80.5,1,1
4072,8,W,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,86,86.5,1,1
4073,7,W,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,79,90,1,1
4074,8,H,2,0,1,0,0,1,0,0,0,0,0,1,3,0,0,1,0,0,70,86,1,1
4075,7,H,2,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,90.5,82,1,1
4076,7,W,1,1,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,1,77.5,70,1,1
4077,6,B,3,0,0,1,0,1,0,1,0,0,0,0,2,0,1,0,0,0,72.5,80.5,1,1
4078,7,W,1,1,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,1,77,77,1,1
4079,6,W,1,1,0,0,0,0,0,0,0,0,0,1,4,0,0,0,1,0,87.5,85,1,1
4080,7,W,1,1,0,0,0,0,0,0,0,0,0,1,4,0,0,0,1,0,90.5,88.5,1,1
4081,7,W,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,89,84,1,1
4082,6,W,1,1,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,92.5,92.5,1,1
4083,7,W,1,1,0,0,0,0,0,0,1,0,0,0,3,0,0,1,0,0,86,81.5,1,1
4084,7,W,1,1,0,0,0,0,0,0,0,0,0,1,4,0,0,0,1,0,86,88.5,1,1
4085,8,H,2,0,1,0,0,0,0,0,1,0,0,0,4,0,0,0,1,0,98.5,92.5,1,1
4086,8,W,1,1,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,91,87.5,1,1
4087,8,W,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,72,79.5,1,1
4088,7,H,2,0,1,0,0,0,0,1,0,0,0,1,5,0,0,0,0,1,81.5,70.5,1,1
4089,6,H,2,0,1,0,0,1,1,1,0,0,0,0,3,0,0,1,0,0,72.5,76.5,1,1
4090,6,H,2,0,1,0,0,1,0,0,0,0,0,0,4,0,0,0,1,0,68,82.5,0,1
4091,6,W,1,1,0,0,0,0,0,0,0,0,0,1,4,0,0,0,1,0,83,85,1,1
4092,8,W,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,90,86.5,1,1
4093,8,W,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,88.5,94.5,1,1
4094,7,A,4,0,0,0,1,0,0,0,0,0,0,1,4,0,0,0,1,0,92.5,92.5,1,1
4095,8,B,3,0,0,1,0,0,0,0,0,0,0,1,3,0,0,1,0,0,79.5,86,1,1
4096,7,W,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,69,84,0,1
4097,6,W,1,1,0,0,0,1,0,0,0,0,0,1,5,0,0,0,0,1,86,82.5,1,1
4098,7,W,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,81.5,80,1,1
4099,7,W,1,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,84,80,1,1
4100,6,W,1,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,78.5,79.5,1,1
4101,8,H,2,0,1,0,0,0,0,0,0,0,0,1,5,0,0,0,0,1,67.5,75,0,1
4102,7,H,2,0,1,0,0,0,0,0,0,0,0,1,4,0,0,0,1,0,77.5,84,1,1
4103,7,W,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,92.5,89.5,1,1
4104,7,I,6,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,76.5,78.5,1,1
4105,6,I,6,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,90,92.5,1,1
4106,6,W,1,1,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,83.5,88,1,1
4107,6,H,2,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,86,90,1,1
4108,7,A,4,0,0,0,1,1,0,0,1,0,0,0,3,0,0,1,0,0,90,89,1,1
4109,6,W,1,1,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,84,84,1,1
4110,7,W,1,1,0,0,0,0,0,1,0,0,0,1,2,0,1,0,0,0,88.5,73.5,1,1
4111,6,W,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,76.5,79.5,1,1
4112,7,W,1,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,87,71,1,1
4113,6,B,3,0,0,1,0,1,0,0,0,0,0,0,5,0,0,0,0,1,81,88.5,1,1
4114,7,B,3,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,80,78.5,1,1
4115,7,W,1,1,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,86.5,88,1,1
4116,6,W,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,85,90,1,1
4117,7,W,1,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,78.5,73,1,1
4118,6,W,1,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,88.5,91.5,1,1
4119,6,W,1,1,0,0,0,1,0,0,0,0,0,1,5,0,0,0,0,1,95,95.5,1,1
4120,7,H,2,0,1,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,91,90,1,1
4121,6,B,3,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,70.5,84,1,1
4122,7,W,1,1,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,1,83,86.5,1,1
4123,6,W,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,79,85,1,1
4124,7,H,2,0,1,0,0,1,0,0,0,0,0,1,2,0,1,0,0,0,85.5,85,1,1
4125,7,H,2,0,1,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,84.5,81.5,1,1
4126,7,H,2,0,1,0,0,0,0,0,0,0,0,1,4,0,0,0,1,0,92.5,88,1,1
4127,6,H,2,0,1,0,0,1,0,0,0,0,0,1,3,0,0,1,0,0,82.5,80.5,1,1
4128,6,B,3,0,0,1,0,0,0,1,0,0,0,0,4,0,0,0,1,0,80,71.5,1,1
4129,6,H,2,0,1,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,75,88,1,1
4130,7,W,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,87.5,86,1,1
4131,7,B,3,0,0,1,0,1,0,0,0,0,0,0,3,0,0,1,0,0,72.5,82,1,1
4132,6,W,1,1,0,0,0,1,0,0,0,0,0,1,3,0,0,1,0,0,73.5,77.5,1,1
4133,6,H,2,0,1,0,0,1,0,0,0,0,0,1,3,0,0,1,0,0,73,74,1,1
4134,7,H,2,0,1,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,72.5,76.5,1,1
4135,6,H,2,0,1,0,0,1,0,0,0,0,0,1,3,0,0,1,0,0,72.5,85.5,1,1
4136,7,W,1,1,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,81.5,79.5,1,1
4137,7,W,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,87,75,1,1
4138,8,W,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,94,91.5,1,1
4139,8,W,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,89,77.5,1,1
4140,8,H,2,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,66,84,0,1
4141,6,W,1,1,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,1,85,90,1,1
4142,6,W,1,1,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,1,84,88,1,1
4143,6,W,1,1,0,0,0,1,0,0,0,0,0,0,4,0,0,0,1,0,67,78,0,1
4144,8,W,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,92,81,1,1
4145,6,W,1,1,0,0,0,0,0,0,0,0,0,1,4,0,0,0,1,0,81,79,1,1
4146,7,H,2,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,92.5,80,1,1
4147,6,W,1,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,95.5,92,1,1
4148,6,W,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,73.5,82.5,1,1
4149,6,A,4,0,0,0,1,0,0,0,1,0,0,1,5,0,0,0,0,1,95.5,97.5,1,1
4150,8,W,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,94.5,90,1,1
4151,7,W,1,1,0,0,0,0,0,0,1,0,0,1,4,0,0,0,1,0,93,86.5,1,1
4152,7,W,1,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,86,83.5,1,1
4153,6,H,2,0,1,0,0,0,0,0,0,0,0,1,5,0,0,0,0,1,70.5,85.5,1,1
4154,7,W,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,79.5,79.5,1,1
4155,6,W,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,79.5,88,1,1
4156,6,H,2,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,78.5,88.5,1,1
4157,7,W,1,1,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,1,75,77,1,1
4158,8,W,1,1,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,78,72,1,1
4159,6,W,1,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,71.5,78,1,1
4160,8,T,5,0,0,0,1,0,1,0,0,0,0,1,3,0,0,1,0,0,70,71,1,1
4161,7,H,2,0,1,0,0,1,0,0,0,0,0,0,5,0,0,0,0,1,72.5,68,1,0
4162,7,B,3,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,92,87.5,1,1
4163,8,W,1,1,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,1,89.5,91,1,1
4164,6,H,2,0,1,0,0,1,1,0,0,0,0,0,2,0,1,0,0,0,74,69,1,0
4165,6,W,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,90.5,90.5,1,1
4166,7,T,5,0,0,0,1,0,0,0,1,0,0,1,5,0,0,0,0,1,99.5,96,1,1
4167,7,H,2,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,80.5,73,1,1
4168,8,W,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,72.5,76.5,1,1
4169,8,W,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,75,76.5,1,1
4170,7,W,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,83.5,83,1,1
4171,7,H,2,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,82.5,67.5,1,0
4172,7,B,3,0,0,1,0,1,0,0,0,0,0,0,3,0,0,1,0,0,92,86,1,1
4173,8,B,3,0,0,1,0,1,0,0,0,0,0,0,3,0,0,1,0,0,85.5,91.5,1,1
4174,6,H,2,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,94,92,1,1
4175,7,T,5,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,1,0,72,82,1,1
4176,8,B,3,0,0,1,0,1,0,0,0,0,0,0,3,0,0,1,0,0,68.5,79,0,1
4177,8,W,1,1,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,1,82.5,90.5,1,1
4178,6,W,1,1,0,0,0,1,0,0,0,0,0,0,4,0,0,0,1,0,73,74.5,1,1
4179,8,W,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,74,82.5,1,1
4180,8,W,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,82.5,86,1,1
4181,6,W,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,90,87,1,1
4182,7,W,1,1,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,70,67.5,1,0
4183,6,W,1,1,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,75,82,1,1
4184,8,W,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,74.5,75,1,1
4185,6,W,1,1,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,86,81.5,1,1
4186,8,H,2,0,1,0,0,0,1,0,0,0,0,0,5,0,0,0,0,1,69.5,69.5,0,0
4187,7,W,1,1,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,86.5,90,1,1
4188,6,W,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,83,83,1,1
4189,6,W,1,1,0,0,0,1,0,0,0,0,0,1,3,0,0,1,0,0,71,80,1,1
4190,7,W,1,1,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,96,94.5,1,1
4191,6,W,1,1,0,0,0,0,0,1,0,0,0,1,3,0,0,1,0,0,79.5,86.5,1,1
4192,8,B,3,0,0,1,0,1,0,0,0,0,0,0,3,0,0,1,0,0,70,83.5,1,1
4193,8,W,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,95.5,93.5,1,1
4194,8,W,1,1,0,0,0,0,0,0,0,0,0,1,4,0,0,0,1,0,87.5,89,1,1
4195,6,H,2,0,1,0,0,1,0,0,0,0,0,1,3,0,0,1,0,0,80,80,1,1
4196,7,W,1,1,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,93.5,93,1,1
4197,8,W,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,70.5,82.5,1,1
4198,6,W,1,1,0,0,0,0,0,0,0,0,0,1,4,0,0,0,1,0,84,89.5,1,1
4199,8,W,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,89,90.5,1,1
4200,8,H,2,0,1,0,0,0,0,0,0,0,0,1,5,0,0,0,0,1,91.5,87.5,1,1
4201,6,H,2,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,82,88.5,1,1
4202,8,A,4,0,0,0,1,0,0,0,0,0,0,1,5,0,0,0,0,1,98,94.5,1,1
4203,6,W,1,1,0,0,0,0,0,0,0,0,0,1,4,0,0,0,1,0,70,78.5,1,1
4204,6,B,3,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,85,78.5,1,1
4205,8,W,1,1,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,1,70,74,1,1
4206,7,W,1,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,80.5,77.5,1,1
4207,6,H,2,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,79.5,80,1,1
4208,7,B,3,0,0,1,0,1,0,1,0,0,0,1,3,0,0,1,0,0,73,76,1,1
4209,7,W,1,1,0,0,0,1,0,1,0,0,0,0,5,0,0,0,0,1,76.5,71,1,1
4210,7,W,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,87,82.5,1,1
4211,6,W,1,1,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,1,89,93.5,1,1
4212,7,W,1,1,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,1,88,77.5,1,1
4213,8,W,1,1,0,0,0,0,0,0,1,0,0,1,4,0,0,0,1,0,94,95,1,1
4214,8,H,2,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,71.5,68.5,1,0
4215,7,W,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,87,89,1,1
4216,7,W,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,70.5,77.5,1,1
4217,7,W,1,1,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,1,86.5,82,1,1
4218,8,B,3,0,0,1,0,1,0,0,0,0,0,0,5,0,0,0,0,1,88.5,77,1,1
4219,8,W,1,1,0,0,0,0,0,0,1,0,0,1,4,0,0,0,1,0,99.5,95.5,1,1
4220,6,H,2,0,1,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,80,92,1,1
4221,8,W,1,1,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,1,96,93,1,1
4222,6,H,2,0,1,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,86.5,84,1,1
4223,8,H,2,0,1,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,87,81,1,1
4224,6,W,1,1,0,0,0,1,0,0,0,0,0,1,2,0,1,0,0,0,72,68.5,1,0
4225,8,W,1,1,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,70,70.5,1,1
4226,6,W,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,75,85,1,1
4227,8,H,2,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,83.5,80.5,1,1
4228,6,H,2,0,1,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,76,85.5,1,1
4229,6,W,1,1,0,0,0,0,0,0,1,0,0,0,4,0,0,0,1,0,92,89,1,1
